"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"LRRC17",20.2896273477297,-0.0775752130386248,0.228359400511741,0.0828099659731422,0.467542185258963,"NO"
"ARMC10",172.605900143919,0.240990761607997,0.175863146320268,0.00282654982132364,0.0941624770306465,"NO"
"NAPEPLD",602.389893840985,0.405707791554593,0.22142713311308,0.000108609881240639,0.0130267969323331,"NO"
"PMPCB",1830.45019755562,0.12303358881647,0.096225680051048,0.0618740687188294,0.410948619275873,"NO"
"DNAJC2",1034.12239341376,-0.0806356999375358,0.0818453127513441,0.188800080554414,0.635552723998383,"NO"
"PSMC2",2671.6670060428,-0.0449532096851585,0.0743997209725183,0.441340672193374,0.838846087976219,"NO"
"SLC26A5",1133.50932633902,-0.00957079311522602,0.119997730128035,0.858326296533148,0.974325930048403,"NO"
"RELN",263.202922841338,-0.0580543494784143,0.15828509407342,0.189176408625957,0.636055355681605,"NO"
"ORC5",108.614919540008,-0.287312361191483,0.19736135024982,0.00112247374709938,0.0554362207347734,"NO"
"LHFPL3",0.863135040321239,0.00176890786613583,0.175894614006392,0.944804107465557,NA,"NO"
"LOC115598045",170.826030044406,-0.535396467883777,0.36582997908057,0.000200291743875758,0.0184436390989593,"NO"
"KMT2E",1875.51814749914,0.0746875457495973,0.10398355317302,0.241799470708058,0.695978210233536,"NO"
"SRPK2",613.644101574092,-0.0523712476596727,0.100111877063726,0.405590784269789,0.818927325489135,"NO"
"PUS7",297.129705494082,0.00422371342800898,0.110300903839409,0.942891853434361,0.990639975946302,"NO"
"RINT1",983.97683645161,-0.0198053188086783,0.100935368997007,0.748717693234681,0.946889574278067,"NO"
"EFCAB10",170.828604653532,-0.028538783113507,0.133722728584123,0.528028644527074,0.87362842686275,"NO"
"ATXN7L1",474.896557344478,0.10758105705398,0.114639395167037,0.0988711675157536,0.503557968742156,"NO"
"CDHR3",259.187363259319,0.0633843847288295,0.12800537008628,0.250219400839855,0.704780685196488,"NO"
"SYPL1",2.89576913384791,-0.0675755452175674,0.304323392213848,0.0529537069935903,0.382167703015691,"NO"
"LOC115599713",4.78141087675855,-0.0180704749939488,0.165923158117221,0.552995767296802,0.882629234279807,"NO"
"NAMPT",8302.96935122118,-0.000554499773891786,0.11080501313084,0.992466922826848,1,"NO"
"CCDC71L",139.895534181196,-0.0334948436791098,0.124255986172959,0.523433157358932,0.872818454184702,"NO"
"PIK3CG",566.935431940251,0.0109540158914309,0.117677031827443,0.842714152746898,0.972178925731398,"NO"
"PRKAR2B",146.529698414479,-0.0721876408375862,0.151604984394209,0.144884794751628,0.576930245192279,"NO"
"HBP1",2442.32409686354,0.0226179527027968,0.10531818500688,0.710837934916803,0.93656326456822,"NO"
